address,lat,lon,dist_mrt,dist_mall
124_BEDOK NTH RD,1.32925881944574,103.939046430321,0.8437949543366071,1.0228510658885472
533_BEDOK NTH ST 3,1.33358016248275,103.92421866691,0.7056352582450616,1.0198107629607058
613_ANG MO KIO AVE 4,1.37845661566039,103.839292714848,0.7278006973213154,1.1175936360583036
37_CHAI CHEE AVE,1.32544200357037,103.926207634232,0.45023098769379855,0.3478664827195317
571_ANG MO KIO AVE 3,1.37005501296043,103.85488055876,0.5918180656595478,0.8627739764070841
256_ANG MO KIO AVE 4,1.37061517595951,103.83596769452,0.11550395226395828,0.5314783200372459
230_ANG MO KIO AVE 3,1.36885445228086,103.837896397823,0.3255136162827624,0.24279053948877352
765_BEDOK RESERVOIR VIEW,1.33596106828604,103.935990113555,0.4236269444062569,1.3074144900587839
472_ANG MO KIO AVE 10,1.36314392666998,103.858118593427,1.214674082042842,1.5860552983865444
108_ANG MO KIO AVE 4,1.37096635222625,103.838201940326,0.18987455924872224,0.4406534532279031
602_ANG MO KIO AVE 5,1.38070883044887,103.835368226602,0.5351165997316859,1.5688072506804531
42_CHAI CHEE ST,1.32797877350561,103.925804792632,0.6431162882064722,0.4652796646691223
75_BEDOK NTH RD,1.32791477933184,103.942144427101,0.4743063730537454,0.7509195886146464
328_ANG MO KIO AVE 3,1.36661793708764,103.84786688518,0.4137765377485333,0.6947661661282262
80_BEDOK NTH RD,1.32848132017235,103.940611608837,0.6537837598503905,0.8796836416864149
588C_ANG MO KIO ST 52,1.37183157010083,103.853670978083,0.5035950736512057,0.6796003487999837
406_ANG MO KIO AVE 10,1.36200453938712,103.853879910407,1.003996013801955,1.1013355716584587
2_BEDOK STH AVE 1,1.32130118793544,103.933299574181,0.4738490685041594,0.5898559197741858
588D_ANG MO KIO ST 52,1.37175400663025,103.8538833087,0.5217093355984473,0.70433453263669
550_BEDOK NTH AVE 1,1.3326931795279,103.926617402908,0.7611821192515947,0.8005452471241901
720_BEDOK RESERVOIR RD,1.33597277354753,103.924883020541,0.7796610271186986,1.2124525593365156
570_ANG MO KIO AVE 3,1.3697435855576,103.856023138277,0.7189829956233943,0.9938052832310487
584_ANG MO KIO AVE 3,1.37071307985916,103.853497803014,0.4464612320801662,0.693116112473867
430_ANG MO KIO AVE 3,1.36899287777802,103.85276134968,0.37110709100723865,0.7131555619854488
432_ANG MO KIO AVE 10,1.36830996981351,103.853600305664,0.48422682556452007,0.8333557785835343
57_NEW UPP CHANGI RD,1.32424554153984,103.941568704132,0.6239717039549953,1.057315814015114
716_ANG MO KIO AVE 6,1.37147783065153,103.845868750998,0.4446464359885651,0.25036381135959124
142_BEDOK RESERVOIR RD,1.33563649761465,103.913269358016,0.5328348383087209,1.5681976754683058
709_BEDOK RESERVOIR RD,1.33541606639526,103.922350069667,0.4917273151323276,1.3076548196158464
546_ANG MO KIO AVE 10,1.37365123866689,103.857022220393,0.9270463312333933,1.0460883644356576
447_ANG MO KIO AVE 10,1.36747901420817,103.855967139125,0.7629119521602896,1.1018808256102175
528_BEDOK NTH ST 3,1.33490287587397,103.927838167286,0.5242128985472634,0.9951064738024252
333_ANG MO KIO AVE 1,1.3613425564061,103.851698621454,0.9843885475057818,0.8497615459488057
536_ANG MO KIO AVE 10,1.37447378519738,103.854100515826,0.7140920478734012,0.7396535538240603
10_CHAI CHEE RD,1.32727572366021,103.924803599281,0.6826437237811752,0.5435521415390339
629_ANG MO KIO AVE 4,1.38010465081465,103.840408680468,0.5368927054558135,1.1382535621870067
150_ANG MO KIO AVE 5,1.37680678506745,103.842017962576,0.6394368518838863,0.7639745362675746
219_ANG MO KIO AVE 1,1.36598198004505,103.840654039612,0.760135393441644,0.20219714418217527
105_BEDOK NTH AVE 4,1.33372280929,103.936517719048,0.5741179508685889,1.1462659017823122
548_BEDOK NTH AVE 1,1.33131021834565,103.92685391703,0.8395106035994869,0.6505677693750163
624_ANG MO KIO AVE 4,1.38156171229824,103.84000226873,0.5501231185306515,1.2874582599775273
50_CHAI CHEE ST,1.32930431416537,103.922415807329,0.7803496475893947,0.8689956898647396
218_ANG MO KIO AVE 1,1.36511908595886,103.841742478489,0.910237658961055,0.3565922795511464
220B_BEDOK CTRL,1.32547710525716,103.934348226987,0.5128653880128389,0.537665019954896
111_LENGKONG TIGA,1.32405877835385,103.911303762731,0.38239001588253374,1.5879027825775485
603_BEDOK RESERVOIR RD,1.33000183975836,103.912464022386,0.7092564286833224,1.4530727374249985
763_BEDOK RESERVOIR VIEW,1.33607209475067,103.934830606324,0.2946660179987349,1.2524736020043277
21_CHAI CHEE RD,1.32577850604228,103.922424710131,0.8638531414379931,0.7682213156100168
672_JLN DAMAI,1.33207912967501,103.908757101121,0.322857853505269,1.0200181208180787
640_BEDOK RESERVOIR RD,1.33210132151895,103.904953194958,0.5034632907933072,0.5971832833169575
723_BEDOK RESERVOIR RD,1.33695439373089,103.928960561768,0.36599437235725935,1.2065704246737439
415_BEDOK NTH AVE 2,1.32964999532963,103.930260606366,0.631224900761857,0.40032160358037105
722_BEDOK RESERVOIR RD,1.33663699329345,103.928207774481,0.4476550682353203,1.1790126989994794
94C_BEDOK NTH AVE 4,1.33361429610515,103.942628254514,0.8256918758276369,0.6576731658661852
160_BEDOK STH AVE 3,1.31925982986372,103.945202877473,0.7544282263270615,1.3663935123169935
805_CHAI CHEE RD,1.32430604941035,103.921625366639,0.9299515842681954,0.8496380966264286
167_BISHAN ST 13,1.34800341123895,103.855395747158,0.6816289371393704,1.634146233177958
407_SIN MING AVE,1.36345320627772,103.834214627275,0.14805968506400666,0.6948596267569438
166_BISHAN ST 13,1.34886345078255,103.855225779214,0.6225451038575387,1.5554961923705637
105_BISHAN ST 12,1.34589493632505,103.847365252767,0.6435640564643059,1.3926111259537772
181_BISHAN ST 13,1.34913809640172,103.852878507674,0.37696102811963483,1.3483980508270337
22_SIN MING RD,1.3572844410824,103.839396679952,0.7896294321167859,0.6033858918044822
111_BISHAN ST 12,1.34706752664279,103.848063665404,0.49209685762347743,1.2853959500199732
219C_BEDOK CTRL,1.32485598421255,103.933519574319,0.4048703690087093,0.4626353407154295
109_BISHAN ST 12,1.34675059587742,103.847990168368,0.5273112536710595,1.3169491042125605
115_BISHAN ST 12,1.34791838898824,103.84875012549,0.3741287687916261,1.2206847024575602
275A_BISHAN ST 24,1.35673539047075,103.843519752733,0.9654944714537962,0.2083991561900192
182_BISHAN ST 13,1.35020582481902,103.853049203745,0.3446710755463752,1.276363563061286
402_SIN MING AVE,1.36276886630643,103.832758890176,0.059118279546053525,0.8710449843203153
128_BISHAN ST 12,1.34608831988483,103.850466820468,0.5501428673286547,1.4832858406810183
214_BISHAN ST 23,1.35751189682984,103.848303415822,0.747847741169565,0.40056494249086716
260_BISHAN ST 22,1.35961376765045,103.842187438495,1.1107862783576623,0.32897670639925286
448_BRIGHT HILL DR,1.35840616993705,103.831431580561,0.4726575777294492,1.3043187869145125
303_SHUNFU RD,1.34976942860988,103.83847650474,0.158186333713855,1.1638286392925072
134_BISHAN ST 12,1.34541104764477,103.852079804354,0.6628617861553474,1.6332584108349384
231_BISHAN ST 23,1.35729122854977,103.845845690555,0.8400120759898837,0.15385648889811981
537_BT BATOK ST 52,1.35511516448647,103.750877888291,0.4018145339765301,0.5878409464757787
530_BT BATOK ST 51,1.35618199232172,103.751093390961,0.28106616177301635,0.7081291976917199
342_BT BATOK ST 34,1.36258323081948,103.748574945077,0.568188963177072,1.3902044882584004
130_BT BATOK WEST AVE 6,1.35106126001126,103.745857351625,0.46995555334530176,0.3882183898706132
145_BT BATOK ST 11,1.34997305498668,103.743724852615,0.657732609389305,0.6103363017589511
213_BT BATOK ST 21,1.34681845451426,103.752496875347,0.40837566806413067,0.50730931967268
289E_BT BATOK ST 25,1.34421030208672,103.759205458315,1.1982255461191422,1.281896059624008
226_BT BATOK CTRL,1.34873337819665,103.753174278473,0.402442221127565,0.4596211856488716
395_BT BATOK WEST AVE 5,1.36631689866947,103.752287629198,0.8585685462878718,1.5098104904761307
185_BT BATOK WEST AVE 6,1.34703672763612,103.744977459595,0.5563501987447034,0.5788047235421917
248_BT BATOK EAST AVE 5,1.35025884075015,103.756604724025,0.7941789032996973,0.8185927141959165
134_BT BATOK WEST AVE 6,1.35159086987043,103.74450960649,0.6299843161245333,0.548686993292159
178_BT BATOK WEST AVE 8,1.3460546058333,103.742605870907,0.8416798656026659,0.8596531454159356
265_BT BATOK EAST AVE 4,1.3500084019244,103.759862833782,1.1497089397245517,1.1803442986127504
290D_BT BATOK EAST AVE 3,1.34441149917173,103.757461511579,1.0170432530312778,1.1059476482717459
360_BT BATOK ST 31,1.36106704830424,103.750625432011,0.3022139521963438,1.2298486994542384
260_BT BATOK EAST AVE 4,1.35091259231107,103.759021061327,1.0715823401534088,1.0912994239434382
244_BT BATOK EAST AVE 5,1.34918269764742,103.757239164878,0.8530890556781209,0.8935407236699017
212_BT BATOK ST 21,1.34719281119437,103.752217334445,0.35877542322138095,0.4560292473285692
301_BT BATOK ST 31,1.35676942740178,103.748774260571,0.39295468738950334,0.743531195479758
528_BT BATOK ST 51,1.35665146828264,103.751091825657,0.2313957189539506,0.7581170233226057
169_BT BATOK WEST AVE 8,1.34660733553492,103.740909286964,0.9994615297386956,1.0012682060545681
247_BT BATOK EAST AVE 5,1.34992721242157,103.75698028632,0.8301214920472698,0.8599688621610554
154_BT BATOK ST 11,1.34773558349504,103.743984048754,0.6371223102598088,0.637556490017483
642_BT BATOK CTRL,1.34900647948549,103.751706683374,0.23793269298820705,0.2959357948379553
394_BT BATOK WEST AVE 5,1.36642311199961,103.752688625262,0.8743152996660298,1.5151371560862668
346_BT BATOK ST 34,1.362471403915,103.750561080651,0.4504394559542616,1.3840806834393309
235_BT BATOK EAST AVE 5,1.34848352110457,103.756300449103,0.7510680964024669,0.8027081033060626
219_BT BATOK ST 21,1.34720729813155,103.754999726682,0.6371981066550139,0.7120615683369135
217_BT BATOK ST 21,1.34673392184416,103.754727840299,0.6281491104879159,0.7106059950224382
206_BT BATOK ST 21,1.34667192602747,103.749383473832,0.26336104406284894,0.372520068796647
386_BT BATOK WEST AVE 5,1.36393942184816,103.752556035691,0.5985021655644169,1.5833955023361668
190_BT BATOK WEST AVE 6,1.3453856199951,103.746045480153,0.5636632187911526,0.6260594730406988
32_TELOK BLANGAH RISE,1.27313105297407,103.821662863346,0.8781487138905724,1.5275387833372487
193_BT BATOK WEST AVE 6,1.34600894344315,103.744423616373,0.6632775709995025,0.697194765765319
20_TELOK BLANGAH CRES,1.27691594809877,103.821818722889,1.1815695182776507,1.3537495214053832
211_BT BATOK ST 21,1.34600090748097,103.750367726623,0.34875382644246933,0.4639243480962745
45_TELOK BLANGAH DR,1.27175707090153,103.809560438327,0.11894207870079955,1.01377047931401
391_BT BATOK WEST AVE 5,1.36585374932576,103.752728543207,0.8120086383131768,1.5785107695872764
290A_BT BATOK ST 24,1.34326273087543,103.756531451656,1.0055839109645772,1.1047872933570808
210_BT BATOK ST 21,1.34548008232168,103.74995609585,0.3974679594799384,0.5108839884374177
106_BT BATOK CTRL,1.3482223088624,103.74718849849,0.2793047845478194,0.3036026272679445
10_JLN BT HO SWEE,1.28745837020188,103.832675765986,0.15422655676792452,0.23274497855550247
289A_BT BATOK ST 25,1.34448980917027,103.760517162484,1.3179983913214792,1.3957960751361513
205_BT BATOK ST 21,1.34712172862216,103.750057276189,0.2194487673412193,0.334605248599706
141_BT BATOK ST 11,1.35044171803071,103.743212010475,0.7235403948346234,0.6682890789579324
120_BT BATOK CTRL,1.3510594273469,103.747712277505,0.3053570501480032,0.19827265283966442
47_MOH GUAN TER,1.28420581657007,103.831063385283,0.5030459314932237,0.6268547738727186
24_BEO CRES,1.28852535171166,103.828458597142,0.30577646908618783,0.5272688860166151
36_BEO CRES,1.28835977080873,103.827056911096,0.24084459085865767,0.5181157012893751
33_TELOK BLANGAH WAY,1.27436196353296,103.822184004574,1.0224948799841052,1.5056982646782469
61_TELOK BLANGAH HTS,1.27570500784019,103.812007084346,0.6092930945505056,0.6024498807768913
50_MOH GUAN TER,1.28407984956888,103.830525506982,0.45715182361036577,0.6731172635130879
624_BT BATOK CTRL,1.35134146122049,103.749508645854,0.256734986845503,0.14218893347710748
16_TAMAN HO SWEE,1.2880016960752,103.831614592325,0.2261772192989311,0.3044843173503735
2_JLN BT HO SWEE,1.28728822015938,103.831873006286,0.23360061017571015,0.31444645936902577
80C_TELOK BLANGAH ST 31,1.27349435644809,103.807229362471,0.41873998856542344,0.8854241007462889
131_JLN BT MERAH,1.2801894226101,103.828178445611,0.6804951319695279,1.1765361801681296
116_BT MERAH VIEW,1.28513427067055,103.821532226321,0.6190488727573794,1.062995363734047
44_TELOK BLANGAH DR,1.27140883340015,103.810887524155,0.1475318444638598,1.0513021084024035
63_TELOK BLANGAH HTS,1.27483128151468,103.810941362052,0.47703966343058435,0.6725390252164554
55_TELOK BLANGAH DR,1.27396036035569,103.812149525435,0.4487521778756202,0.7928475030033109
78_INDUS RD,1.29130442807028,103.827447793798,0.5703760702880213,0.19868531486465568
30_JLN KLINIK,1.28766976882827,103.828202949008,0.21171153164218973,0.6110076160727586
142_JLN BT MERAH,1.27700823497374,103.828056201882,1.0282143754569255,1.487244353688649
130_BT MERAH VIEW,1.28458712798457,103.824360319186,0.3434953886281729,0.9803624366519662
122_BT MERAH LANE 1,1.2864588189976,103.804200246716,0.923667798654172,0.1547070905597649
101_HENDERSON CRES,1.29071799751539,103.821625207737,0.5561698247870982,0.6438804693137945
54_HAVELOCK RD,1.28930893190551,103.829233342268,0.42617155070233476,0.4848040160013405
106_HENDERSON CRES,1.28942607947152,103.822276781927,0.6158344451238027,0.6544734546247243
23_TELOK BLANGAH CRES,1.27608072351135,103.820839521286,1.1979051672062087,1.286584445291791
106B_DEPOT RD,1.28064950442563,103.810750913525,1.1110706173353602,0.05537783866131109
115_BT PURMEI RD,1.27535201369639,103.826950180582,1.2056504277905735,1.7074939786293502
108_BT PURMEI RD,1.2733573140352,103.825345821846,1.0410558412679922,1.8690912698054947
129_KIM TIAN RD,1.2811530312289,103.828856188305,0.5974060009096636,1.0455537255116905
134_JLN BT MERAH,1.27883101079191,103.82772371417,0.8227460589931372,1.330224467424307
75A_REDHILL RD,1.28805315705423,103.815277070461,0.2395902901358279,0.9744267720909958
3_DELTA AVE,1.29169833480355,103.827334523132,0.6131257221791139,0.1531125676859356
27A_JLN MEMBINA,1.2822186913861,103.824536254761,0.520000700303004,1.2302038826036117
80A_TELOK BLANGAH ST 31,1.27368173970143,103.806579408022,0.38076170452981234,0.897095722780494
77A_REDHILL RD,1.28838106670584,103.817391094217,0.15700257146323227,1.151068577252077
57_HAVELOCK RD,1.29013858517146,103.828453293371,0.46740587314666227,0.36162517129531957
35_JLN RUMAH TINGGI,1.28797300869683,103.808839267852,0.7932603376515731,0.3748150116929971
214_PETIR RD,1.37494110084207,103.774856358424,0.42114940321772437,1.0421519401281754
46_LENGKOK BAHRU,1.28707749551877,103.812705798881,0.5310979510603726,0.7431642247983394
38_JLN RUMAH TINGGI,1.28863365915922,103.809643901495,0.7681982546878852,0.4499303767311372
87_ZION RD,1.29065980562649,103.832608331993,0.26306916231452865,0.2654742767150448
48_LENGKOK BAHRU,1.28727739643389,103.810963565072,0.6936785932365395,0.6232558878272119
67_TELOK BLANGAH DR,1.274636588887,103.809632802144,0.43724302067317544,0.6941958889190006
123_PENDING RD,1.37756663543382,103.770660551039,0.17254907921344767,0.6949184078989008
249_BANGKIT RD,1.3810020467136,103.774054657076,0.19063839865099866,0.43084398336082647
1_DELTA AVE,1.2920752508431,103.828584077626,0.6078271455640466,0.21060993601095726
458_SEGAR RD,1.38804394182061,103.771067583616,0.16569415318660585,0.44903798991498534
506_JELAPANG RD,1.3870334545891,103.768120654409,0.18443617023368086,0.2774949913522659
402_FAJAR RD,1.38031226320182,103.768073595,0.3239989773496798,0.5259801683050657
419_FAJAR RD,1.38394510110813,103.769613738594,0.15785352819398657,0.1575357918010377
539_BT PANJANG RING RD,1.38294179147406,103.763248348163,0.10333971678813268,0.4298909040968516
128_PENDING RD,1.37599511163058,103.769766187776,0.16692121037493407,0.8158960731901421
526_JELAPANG RD,1.38545862945551,103.765218708925,0.16146153552658263,0.11240151729964962
237_BT PANJANG RING RD,1.37856756097104,103.770647361863,0.2749412101150673,0.5846242900955345
473_SEGAR RD,1.38823731294211,103.772144523474,0.28732455535625845,0.48656914201114615
621_SENJA RD,1.38602106063185,103.762854282454,0.20309181500957707,0.3812729356233445
204_PETIR RD,1.37317516532605,103.774810614456,0.5138636018110138,0.8459840692460792
623_SENJA RD,1.38625610118184,103.762201338577,0.2648209088047626,0.45754356312599076
624_SENJA RD,1.38624340292657,103.76183758098,0.30477896346666855,0.4969103549397481
455_SEGAR RD,1.38729105122449,103.770822142944,0.14657488793648668,0.36602775846471725
217_PETIR RD,1.37490882252027,103.773547827473,0.28848812997001516,1.0160001078528358
652_SENJA LINK,1.38744862342634,103.763847246671,0.10977675268521496,0.3488130416654437
517_JELAPANG RD,1.38803622153251,103.766707751932,0.2813942476252602,0.2973141005739885
176_LOMPANG RD,1.37924529892586,103.765881569885,0.18453558212705684,0.3497236249253542
516_JELAPANG RD,1.3873519377776,103.767041821055,0.2869693070634901,0.2345402571767617
629_SENJA RD,1.38652802373559,103.759278980746,0.5430346634116104,0.7825369979777874
218_PETIR RD,1.37446597954509,103.773606267573,0.3200482770342027,1.0020201356198193
418_FAJAR RD,1.38431966142748,103.768865859999,0.22646105500931527,0.24304540007854025
242_BT PANJANG RING RD,1.38007208808669,103.771833647326,0.09062537098504371,0.41555989548002364
140_PETIR RD,1.37550299063609,103.768952438105,0.26611554509302116,0.7531725267270822
484_SEGAR RD,1.38840059034957,103.771882173939,0.26279532980619025,0.4977810398975958
537_BT PANJANG RING RD,1.38372140816294,103.763127776187,0.1408905235558917,0.3922753477053158
401_FAJAR RD,1.38055432084398,103.768730366658,0.38653707752406247,0.4611076840749778
152_GANGSA RD,1.3752246947281,103.765922512219,0.29444196443870707,0.49428190378289505
613_BT PANJANG RING RD,1.38436672930183,103.762046231912,0.18548212025364627,0.4790466458165795
654_SENJA RD,1.38784692769514,103.764249296909,0.12716943132103048,0.34941495718902915
174_LOMPANG RD,1.38021544120199,103.766302173684,0.27436535096892417,0.43272692465907764
606_SENJA RD,1.38129574701623,103.761571341904,0.18071000372416077,0.34849225445857335
15_TOH YI DR,1.33931085810035,103.772051477646,0.44723922254715337,0.6159360881222607
650_SENJA LINK,1.38691070954118,103.763310183378,0.13738099922377833,0.36502565785495356
536_JELAPANG RD,1.38422183055836,103.763766919593,0.22955455145271786,0.3036499615505233
177_LOMPANG RD,1.38038712496611,103.76535460069,0.3242784306400328,0.35394115189563063
154_GANGSA RD,1.37481680083006,103.765109335954,0.3703435463437024,0.4743315631251227
151_PETIR RD,1.37712962824254,103.766171200009,0.08880253949144738,0.39728656080768976
111_TECK WHYE LANE,1.37787904560638,103.752103670331,0.2227367330029651,0.24479985944885446
5_TG PAGAR PLAZA,1.27624052001347,103.843006115698,0.3043693739406836,1.154647192162907
5_FARRER RD,1.31655990980042,103.807288102167,0.09829047435989331,0.863297136329555
32_NEW MKT RD,1.28485860802646,103.842578771054,0.11753238957832843,0.29175833862110073
4_TOH YI DR,1.3385120672333,103.774569823527,0.29615582897570275,0.5422664494386495
1F_CANTONMENT RD,1.27598699469414,103.841191762017,0.5079988698575418,1.2295332027647465
9_JLN KUKOH,1.2876742577682,103.838857901085,0.5933177529967021,0.5343172129438528
640_ROWELL RD,1.30743547948389,103.854713903431,0.2599307902238074,0.4822387784615197
228_PENDING RD,1.3753466349656,103.770955400333,0.09409854772826252,0.9385527511688831
264_WATERLOO ST,1.29900941828595,103.852284903161,0.21491609580090498,0.15501329574061729
115_TECK WHYE LANE,1.37893677955462,103.751182368998,0.23930109658469498,0.19022505135080992
680_CHOA CHU KANG CRES,1.40333610825505,103.745131655848,0.6927875990934271,1.3139730312947897
404_CHOA CHU KANG AVE 3,1.38012964850802,103.738888788773,0.7120227407224715,0.6847592783171312
271_QUEEN ST,1.30093267323152,103.853991004773,0.1976906575761781,0.15094749084767922
1C_CANTONMENT RD,1.27744909387079,103.841666679651,0.4223200003760984,1.0585980638022037
232_BAIN ST,1.29685311080014,103.853347534791,0.2979457339523294,0.16660087505624
114_TECK WHYE LANE,1.37850799248774,103.750707442454,0.18392093865091233,0.26134212381443667
1B_CANTONMENT RD,1.27779940676005,103.841403430465,0.41040854848978625,1.0314534700617297
416_CHOA CHU KANG AVE 4,1.38334049587446,103.742083284398,0.31495097182169013,0.37281468843350735
229_CHOA CHU KANG CTRL,1.38065374945261,103.746367289377,0.12591860464596455,0.42635400990265493
422_CHOA CHU KANG AVE 4,1.38225681754484,103.740957419462,0.4853743154215897,0.5426320251817652
239_CHOA CHU KANG CTRL,1.37944877151316,103.747548438263,0.19212392077605506,0.42026040810603044
157_JLN TECK WHYE,1.37918786548209,103.756782882659,0.1490754113031222,0.4873594687778723
692A_CHOA CHU KANG CRES,1.4002092135442,103.751271374918,0.5226141680595044,1.293909792294135
121_TECK WHYE LANE,1.37830357075531,103.750108106647,0.12164502406482598,0.32764294066313077
460_CHOA CHU KANG AVE 4,1.37782264943043,103.735012354055,1.1753813169420744,1.0440859237275613
423_CHOA CHU KANG AVE 4,1.3820241469387,103.740310723833,0.5594850690773704,0.6170273713573529
414_CHOA CHU KANG AVE 4,1.38216660471552,103.742248296899,0.3842298605846045,0.4380167095164751
689A_CHOA CHU KANG DR,1.40298901385209,103.750320068403,0.6875874260829457,1.4778447273915194
544_CHOA CHU KANG ST 52,1.39371737606695,103.743762503939,0.5866602909740161,0.2337833744700268
689B_CHOA CHU KANG DR,1.40313482841143,103.749793059631,0.6768840556274018,1.4622976593529906
657_CHOA CHU KANG CRES,1.40044599472035,103.749872437775,0.42425441255546104,1.215163517144737
237_CHOA CHU KANG CTRL,1.3794475026281,103.748287395227,0.12691156071421092,0.4712354035051424
760_CHOA CHU KANG NTH 5,1.39302712654645,103.747272500906,0.501477208704159,0.45828790704379097
474_CHOA CHU KANG AVE 3,1.37856931410449,103.738475704352,0.7817057275865473,0.6713227251061642
